更新日期,更新時間,其他國家/地區,個案/確診個案數目,確診個案中的死亡個案,備註
08/02/2020,18:00,柬埔寨,1,,
08/02/2020,18:00,阿聯酋,7,,
08/02/2020,18:00,芬蘭,1,,
08/02/2020,18:00,菲律賓,3,,
08/02/2020,18:00,印度,3,,
08/02/2020,18:00,意大利,3,,
08/02/2020,18:00,英國,3,,
08/02/2020,18:00,俄羅斯,2,,
08/02/2020,18:00,瑞典,1,,
08/02/2020,18:00,西班牙,1,,
08/02/2020,18:00,比利時,1,,
09/02/2020,9:00,香港特別行政區,26,,
09/02/2020,9:00,澳門特別行政區,10,,
09/02/2020,9:00,台灣,17,,
09/02/2020,9:00,日本,22,,不包括3宗沒有症狀的個案;有64宗確認個案為遊輪乘客
09/02/2020,9:00,韓國,24,,
09/02/2020,9:00,泰國,32,,
09/02/2020,9:00,新加坡,40,,
09/02/2020,9:00,越南,13,,
09/02/2020,9:00,尼泊爾,1,,
09/02/2020,9:00,馬來西亞,16,,
09/02/2020,9:00,美國,12,,
09/02/2020,9:00,澳洲,15,,
09/02/2020,9:00,法國,11,,
09/02/2020,9:00,加拿大,7,,
09/02/2020,9:00,德國,12,,不包括2宗沒有症狀的個案
09/02/2020,9:00,斯里蘭卡,1,,
09/02/2020,9:00,柬埔寨,1,,
09/02/2020,9:00,阿聯酋,7,,
09/02/2020,9:00,芬蘭,1,,
09/02/2020,9:00,菲律賓,3,,
09/02/2020,9:00,印度,3,,
09/02/2020,9:00,意大利,3,,
09/02/2020,9:00,英國,3,,
09/02/2020,9:00,俄羅斯,2,,
09/02/2020,9:00,瑞典,1,,
09/02/2020,9:00,西班牙,1,,
09/02/2020,9:00,比利時,1,,
09/02/2020,18:00,香港特別行政區,29,,
09/02/2020,18:00,澳門特別行政區,10,,
09/02/2020,18:00,台灣,18,,
09/02/2020,18:00,日本,22,,不包括3宗沒有症狀的個案;有64宗確認個案為遊輪乘客
09/02/2020,18:00,韓國,25,,
09/02/2020,18:00,泰國,32,,
09/02/2020,18:00,新加坡,40,,
09/02/2020,18:00,越南,14,,
09/02/2020,18:00,尼泊爾,1,,
09/02/2020,18:00,馬來西亞,17,,
09/02/2020,18:00,美國,12,,
09/02/2020,18:00,澳洲,15,,
09/02/2020,18:00,法國,11,,
09/02/2020,18:00,加拿大,7,,
09/02/2020,18:00,德國,14,,不包括2宗沒有症狀的個案
09/02/2020,18:00,斯里蘭卡,1,,
09/02/2020,18:00,柬埔寨,1,,
09/02/2020,18:00,阿聯酋,7,,
09/02/2020,18:00,芬蘭,1,,
09/02/2020,18:00,菲律賓,3,,
09/02/2020,18:00,印度,3,,
09/02/2020,18:00,意大利,3,,
09/02/2020,18:00,英國,3,,
09/02/2020,18:00,俄羅斯,2,,
09/02/2020,18:00,瑞典,1,,
09/02/2020,18:00,西班牙,1,,
09/02/2020,18:00,比利時,1,,
10/02/2020,9:00,香港特別行政區,36,,
10/02/2020,9:00,澳門特別行政區,10,,
10/02/2020,9:00,台灣,18,,
10/02/2020,9:00,日本,22,,不包括3宗沒有症狀的個案;有70宗確認個案為遊輪乘客
10/02/2020,9:00,韓國,27,,
10/02/2020,9:00,泰國,32,,
10/02/2020,9:00,新加坡,43,,
10/02/2020,9:00,越南,14,,
10/02/2020,9:00,尼泊爾,1,,
10/02/2020,9:00,馬來西亞,17,,
10/02/2020,9:00,美國,12,,
10/02/2020,9:00,澳洲,15,,
10/02/2020,9:00,法國,11,,
10/02/2020,9:00,加拿大,7,,
10/02/2020,9:00,德國,14,,不包括2宗沒有症狀的個案
10/02/2020,9:00,斯里蘭卡,1,,
10/02/2020,9:00,柬埔寨,1,,
10/02/2020,9:00,阿聯酋,7,,
10/02/2020,9:00,芬蘭,1,,
10/02/2020,9:00,菲律賓,3,,
10/02/2020,9:00,印度,3,,
10/02/2020,9:00,意大利,3,,
10/02/2020,9:00,英國,4,,
10/02/2020,9:00,俄羅斯,2,,
10/02/2020,9:00,瑞典,1,,
10/02/2020,9:00,西班牙,2,,
10/02/2020,9:00,比利時,1,,
10/02/2020,18:00,香港特別行政區,38,1,
10/02/2020,18:00,澳門特別行政區,10,0,
10/02/2020,18:00,台灣,18,0,
10/02/2020,18:00,日本,23,0,不包括3宗沒有症狀的個案;有135宗確診個案為遊輪乘客
10/02/2020,18:00,韓國,27,0,
10/02/2020,18:00,泰國,32,0,
10/02/2020,18:00,新加坡,43,0,
10/02/2020,18:00,越南,14,0,
10/02/2020,18:00,尼泊爾,1,0,
10/02/2020,18:00,馬來西亞,18,0,
10/02/2020,18:00,美國,12,0,
10/02/2020,18:00,澳洲,15,0,
10/02/2020,18:00,法國,11,0,
10/02/2020,18:00,加拿大,7,0,
10/02/2020,18:00,德國,12,0,不包括2宗沒有症狀的個案
10/02/2020,18:00,斯里蘭卡,1,0,
10/02/2020,18:00,柬埔寨,1,0,
10/02/2020,18:00,阿聯酋,7,0,
10/02/2020,18:00,芬蘭,1,0,
10/02/2020,18:00,菲律賓,3,1,
10/02/2020,18:00,印度,3,0,
10/02/2020,18:00,意大利,3,0,
10/02/2020,18:00,英國,4,0,
10/02/2020,18:00,俄羅斯,2,0,
10/02/2020,18:00,瑞典,1,0,
10/02/2020,18:00,西班牙,2,0,
10/02/2020,18:00,比利時,1,0,
11/02/2020,9:00,香港特別行政區,42,1,
11/02/2020,9:00,澳門特別行政區,10,0,
11/02/2020,9:00,台灣,18,0,
11/02/2020,9:00,日本,23,0,不包括3宗沒有症狀的個案;有135宗確診個案為遊輪乘客
11/02/2020,9:00,韓國,27,0,
11/02/2020,9:00,泰國,32,0,
11/02/2020,9:00,新加坡,45,0,
11/02/2020,9:00,越南,14,0,
11/02/2020,9:00,尼泊爾,1,0,
11/02/2020,9:00,馬來西亞,18,0,
11/02/2020,9:00,美國,12,0,
11/02/2020,9:00,澳洲,15,0,
11/02/2020,9:00,法國,11,0,
11/02/2020,9:00,加拿大,7,0,
11/02/2020,9:00,德國,12,0,不包括2宗沒有症狀的個案
11/02/2020,9:00,斯里蘭卡,1,0,
11/02/2020,9:00,柬埔寨,1,0,
11/02/2020,9:00,阿聯酋,8,0,
11/02/2020,9:00,芬蘭,1,0,
11/02/2020,9:00,菲律賓,3,1,
11/02/2020,9:00,印度,3,0,
11/02/2020,9:00,意大利,3,0,
11/02/2020,9:00,英國,8,0,
11/02/2020,9:00,俄羅斯,2,0,
11/02/2020,9:00,瑞典,1,0,
11/02/2020,9:00,西班牙,2,0,
11/02/2020,9:00,比利時,1,0,
11/02/2020,18:00,香港特別行政區,49,1,
11/02/2020,18:00,澳門特別行政區,10,0,
11/02/2020,18:00,台灣,18,0,
11/02/2020,18:00,日本,25,0,不包括3宗沒有症狀的個案;有135宗確診個案為遊輪乘客
11/02/2020,18:00,韓國,28,0,
11/02/2020,18:00,泰國,32,0,
11/02/2020,18:00,新加坡,45,0,
11/02/2020,18:00,越南,15,0,
11/02/2020,18:00,尼泊爾,1,0,
11/02/2020,18:00,馬來西亞,18,0,
11/02/2020,18:00,美國,13,0,
11/02/2020,18:00,澳洲,15,0,
11/02/2020,18:00,法國,11,0,
11/02/2020,18:00,加拿大,7,0,
11/02/2020,18:00,德國,12,0,不包括2宗沒有症狀的個案
11/02/2020,18:00,斯里蘭卡,1,0,
11/02/2020,18:00,柬埔寨,1,0,
11/02/2020,18:00,阿聯酋,8,0,
11/02/2020,18:00,芬蘭,1,0,
11/02/2020,18:00,菲律賓,3,1,
11/02/2020,18:00,印度,3,0,
11/02/2020,18:00,意大利,3,0,
11/02/2020,18:00,英國,8,0,
11/02/2020,18:00,俄羅斯,2,0,
11/02/2020,18:00,瑞典,1,0,
11/02/2020,18:00,西班牙,2,0,
11/02/2020,18:00,比利時,1,0,
12/02/2020,9:00,香港特別行政區,49,1,
12/02/2020,9:00,澳門特別行政區,10,0,
12/02/2020,9:00,台灣,18,0,
12/02/2020,9:00,日本,25,0,不包括3宗沒有症狀的個案;有174宗確診個案為遊輪乘客
12/02/2020,9:00,韓國,28,0,
12/02/2020,9:00,泰國,33,0,
12/02/2020,9:00,新加坡,47,0,
12/02/2020,9:00,越南,15,0,
12/02/2020,9:00,尼泊爾,1,0,
12/02/2020,9:00,馬來西亞,18,0,
12/02/2020,9:00,美國,13,0,
12/02/2020,9:00,澳洲,15,0,
12/02/2020,9:00,法國,11,0,
12/02/2020,9:00,加拿大,7,0,
12/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
12/02/2020,9:00,斯里蘭卡,1,0,
12/02/2020,9:00,柬埔寨,1,0,
12/02/2020,9:00,阿聯酋,8,0,
12/02/2020,9:00,芬蘭,1,0,
12/02/2020,9:00,菲律賓,3,1,
12/02/2020,9:00,印度,3,0,
12/02/2020,9:00,意大利,3,0,
12/02/2020,9:00,英國,8,0,
12/02/2020,9:00,俄羅斯,2,0,
12/02/2020,9:00,瑞典,1,0,
12/02/2020,9:00,西班牙,2,0,
12/02/2020,9:00,比利時,1,0,
12/02/2020,18:00,香港特別行政區,50,1,
12/02/2020,18:00,澳門特別行政區,10,0,
12/02/2020,18:00,台灣,18,0,
12/02/2020,18:00,日本,25,0,不包括3宗沒有症狀的個案;有174宗確診個案為遊輪乘客
12/02/2020,18:00,韓國,28,0,
12/02/2020,18:00,泰國,33,0,
12/02/2020,18:00,新加坡,47,0,
12/02/2020,18:00,越南,15,0,
12/02/2020,18:00,尼泊爾,1,0,
12/02/2020,18:00,馬來西亞,18,0,
12/02/2020,18:00,美國,13,0,
12/02/2020,18:00,澳洲,15,0,
12/02/2020,18:00,法國,11,0,
12/02/2020,18:00,加拿大,7,0,
12/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
12/02/2020,18:00,斯里蘭卡,1,0,
12/02/2020,18:00,柬埔寨,1,0,
12/02/2020,18:00,阿聯酋,8,0,
12/02/2020,18:00,芬蘭,1,0,
12/02/2020,18:00,菲律賓,3,1,
12/02/2020,18:00,印度,3,0,
12/02/2020,18:00,意大利,3,0,
12/02/2020,18:00,英國,8,0,
12/02/2020,18:00,俄羅斯,2,0,
12/02/2020,18:00,瑞典,1,0,
12/02/2020,18:00,西班牙,2,0,
12/02/2020,18:00,比利時,1,0,
13/02/2020,9:00,香港特別行政區,50,1,
13/02/2020,9:00,澳門特別行政區,10,0,
13/02/2020,9:00,台灣,18,0,
13/02/2020,9:00,日本,25,0,不包括3宗沒有症狀的個案;有174宗確診個案為遊輪乘客
13/02/2020,9:00,韓國,28,0,
13/02/2020,9:00,泰國,33,0,
13/02/2020,9:00,新加坡,50,0,
13/02/2020,9:00,越南,15,0,
13/02/2020,9:00,尼泊爾,1,0,
13/02/2020,9:00,馬來西亞,18,0,
13/02/2020,9:00,美國,13,0,
13/02/2020,9:00,澳洲,15,0,
13/02/2020,9:00,法國,11,0,
13/02/2020,9:00,加拿大,7,0,
13/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
13/02/2020,9:00,斯里蘭卡,1,0,
13/02/2020,9:00,柬埔寨,1,0,
13/02/2020,9:00,阿聯酋,8,0,
13/02/2020,9:00,芬蘭,1,0,
13/02/2020,9:00,菲律賓,3,1,
13/02/2020,9:00,印度,3,0,
13/02/2020,9:00,意大利,3,0,
13/02/2020,9:00,英國,9,0,
13/02/2020,9:00,俄羅斯,2,0,
13/02/2020,9:00,瑞典,1,0,
13/02/2020,9:00,西班牙,2,0,
13/02/2020,9:00,比利時,1,0,
13/02/2020,18:00,香港特別行政區,51,1,
13/02/2020,18:00,澳門特別行政區,10,0,
13/02/2020,18:00,台灣,18,0,
13/02/2020,18:00,日本,25,0,不包括3宗沒有症狀的個案;有174宗確診個案為遊輪乘客
13/02/2020,18:00,韓國,28,0,
13/02/2020,18:00,泰國,33,0,
13/02/2020,18:00,新加坡,50,0,
13/02/2020,18:00,越南,16,0,
13/02/2020,18:00,尼泊爾,1,0,
13/02/2020,18:00,馬來西亞,19,0,
13/02/2020,18:00,美國,14,0,
13/02/2020,18:00,澳洲,15,0,
13/02/2020,18:00,法國,11,0,
13/02/2020,18:00,加拿大,7,0,
13/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
13/02/2020,18:00,斯里蘭卡,1,0,
13/02/2020,18:00,柬埔寨,1,0,
13/02/2020,18:00,阿聯酋,8,0,
13/02/2020,18:00,芬蘭,1,0,
13/02/2020,18:00,菲律賓,3,1,
13/02/2020,18:00,印度,3,0,
13/02/2020,18:00,意大利,3,0,
13/02/2020,18:00,英國,9,0,
13/02/2020,18:00,俄羅斯,2,0,
13/02/2020,18:00,瑞典,1,0,
13/02/2020,18:00,西班牙,2,0,
13/02/2020,18:00,比利時,1,0,
14/02/2020,9:00,香港特別行政區,53,1,
14/02/2020,9:00,澳門特別行政區,10,0,
14/02/2020,9:00,台灣,18,0,
14/02/2020,9:00,日本,30,1,不包括3宗沒有症狀的個案;有218宗確診個案為遊輪乘客
14/02/2020,9:00,韓國,28,0,
14/02/2020,9:00,泰國,33,0,
14/02/2020,9:00,新加坡,58,0,
14/02/2020,9:00,越南,16,0,
14/02/2020,9:00,尼泊爾,1,0,
14/02/2020,9:00,馬來西亞,19,0,
14/02/2020,9:00,美國,15,0,
14/02/2020,9:00,澳洲,15,0,
14/02/2020,9:00,法國,11,0,
14/02/2020,9:00,加拿大,7,0,
14/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
14/02/2020,9:00,斯里蘭卡,1,0,
14/02/2020,9:00,柬埔寨,1,0,
14/02/2020,9:00,阿聯酋,8,0,
14/02/2020,9:00,芬蘭,1,0,
14/02/2020,9:00,菲律賓,3,1,
14/02/2020,9:00,印度,3,0,
14/02/2020,9:00,意大利,3,0,
14/02/2020,9:00,英國,9,0,
14/02/2020,9:00,俄羅斯,2,0,
14/02/2020,9:00,瑞典,1,0,
14/02/2020,9:00,西班牙,2,0,
14/02/2020,9:00,比利時,1,0,
14/02/2020,18:00,香港特別行政區,56,1,
14/02/2020,18:00,澳門特別行政區,10,0,
14/02/2020,18:00,台灣,18,0,
14/02/2020,18:00,日本,30,1,不包括3宗沒有症狀的個案;有218宗確診個案為遊輪乘客
14/02/2020,18:00,韓國,28,0,
14/02/2020,18:00,泰國,33,0,
14/02/2020,18:00,新加坡,58,0,
14/02/2020,18:00,越南,16,0,
14/02/2020,18:00,尼泊爾,1,0,
14/02/2020,18:00,馬來西亞,19,0,
14/02/2020,18:00,美國,15,0,
14/02/2020,18:00,澳洲,15,0,
14/02/2020,18:00,法國,11,0,
14/02/2020,18:00,加拿大,7,0,
14/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
14/02/2020,18:00,斯里蘭卡,1,0,
14/02/2020,18:00,柬埔寨,1,0,
14/02/2020,18:00,阿聯酋,8,0,
14/02/2020,18:00,芬蘭,1,0,
14/02/2020,18:00,菲律賓,3,1,
14/02/2020,18:00,印度,3,0,
14/02/2020,18:00,意大利,3,0,
14/02/2020,18:00,英國,9,0,
14/02/2020,18:00,俄羅斯,2,0,
14/02/2020,18:00,瑞典,1,0,
14/02/2020,18:00,西班牙,2,0,
14/02/2020,18:00,比利時,1,0,
15/02/2020,9:00,香港特別行政區,56,1,
15/02/2020,9:00,澳門特別行政區,10,0,
15/02/2020,9:00,台灣,18,0,
15/02/2020,9:00,日本,37,1,不包括3宗沒有症狀的個案;有218宗確診個案為遊輪乘客
15/02/2020,9:00,韓國,28,0,
15/02/2020,9:00,泰國,33,0,
15/02/2020,9:00,新加坡,67,0,
15/02/2020,9:00,越南,16,0,
15/02/2020,9:00,尼泊爾,1,0,
15/02/2020,9:00,馬來西亞,19,0,
15/02/2020,9:00,美國,15,0,
15/02/2020,9:00,澳洲,15,0,
15/02/2020,9:00,法國,11,0,
15/02/2020,9:00,加拿大,7,0,
15/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
15/02/2020,9:00,斯里蘭卡,1,0,
15/02/2020,9:00,柬埔寨,1,0,
15/02/2020,9:00,阿聯酋,8,0,
15/02/2020,9:00,芬蘭,1,0,
15/02/2020,9:00,菲律賓,3,1,
15/02/2020,9:00,印度,3,0,
15/02/2020,9:00,意大利,3,0,
15/02/2020,9:00,英國,9,0,
15/02/2020,9:00,俄羅斯,2,0,
15/02/2020,9:00,瑞典,1,0,
15/02/2020,9:00,西班牙,2,0,
15/02/2020,9:00,比利時,1,0,
15/02/2020,18:00,香港特別行政區,56,1,
15/02/2020,18:00,澳門特別行政區,10,0,
15/02/2020,18:00,台灣,18,0,
15/02/2020,18:00,日本,37,1,不包括3宗沒有症狀的個案;有218宗確診個案為遊輪乘客
15/02/2020,18:00,韓國,28,0,
15/02/2020,18:00,泰國,34,0,
15/02/2020,18:00,新加坡,67,0,
15/02/2020,18:00,越南,16,0,
15/02/2020,18:00,尼泊爾,1,0,
15/02/2020,18:00,馬來西亞,21,0,
15/02/2020,18:00,美國,15,0,
15/02/2020,18:00,澳洲,15,0,
15/02/2020,18:00,法國,11,0,
15/02/2020,18:00,加拿大,7,0,
15/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
15/02/2020,18:00,斯里蘭卡,1,0,
15/02/2020,18:00,柬埔寨,1,0,
15/02/2020,18:00,阿聯酋,8,0,
15/02/2020,18:00,芬蘭,1,0,
15/02/2020,18:00,菲律賓,3,1,
15/02/2020,18:00,印度,3,0,
15/02/2020,18:00,意大利,3,0,
15/02/2020,18:00,英國,9,0,
15/02/2020,18:00,俄羅斯,2,0,
15/02/2020,18:00,瑞典,1,0,
15/02/2020,18:00,西班牙,2,0,
15/02/2020,18:00,比利時,1,0,
15/02/2020,18:00,埃及,1,0,
16/02/2020,9:00,香港特別行政區,56,1,
16/02/2020,9:00,澳門特別行政區,10,0,
16/02/2020,9:00,台灣,18,0,
16/02/2020,9:00,日本,43,1,不包括9宗沒有症狀的個案;有285宗確診個案為遊輪乘客
16/02/2020,9:00,韓國,28,0,
16/02/2020,9:00,泰國,34,0,
16/02/2020,9:00,新加坡,72,0,
16/02/2020,9:00,越南,16,0,
16/02/2020,9:00,尼泊爾,1,0,
16/02/2020,9:00,馬來西亞,22,0,
16/02/2020,9:00,美國,15,0,
16/02/2020,9:00,澳洲,15,0,
16/02/2020,9:00,法國,12,1,
16/02/2020,9:00,加拿大,7,0,
16/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
16/02/2020,9:00,斯里蘭卡,1,0,
16/02/2020,9:00,柬埔寨,1,0,
16/02/2020,9:00,阿聯酋,8,0,
16/02/2020,9:00,芬蘭,1,0,
16/02/2020,9:00,菲律賓,3,1,
16/02/2020,9:00,印度,3,0,
16/02/2020,9:00,意大利,3,0,
16/02/2020,9:00,英國,9,0,
16/02/2020,9:00,俄羅斯,2,0,
16/02/2020,9:00,瑞典,1,0,
16/02/2020,9:00,西班牙,2,0,
16/02/2020,9:00,比利時,1,0,
16/02/2020,9:00,埃及,1,0,
16/02/2020,18:00,香港特別行政區,57,1,
16/02/2020,18:00,澳門特別行政區,10,0,
16/02/2020,18:00,台灣,18,0,
16/02/2020,18:00,日本,43,1,不包括9宗沒有症狀的個案;有355宗確診個案為遊輪乘客
16/02/2020,18:00,韓國,29,0,
16/02/2020,18:00,泰國,34,0,
16/02/2020,18:00,新加坡,72,0,
16/02/2020,18:00,越南,16,0,
16/02/2020,18:00,尼泊爾,1,0,
16/02/2020,18:00,馬來西亞,22,0,
16/02/2020,18:00,美國,15,0,
16/02/2020,18:00,澳洲,15,0,
16/02/2020,18:00,法國,12,1,
16/02/2020,18:00,加拿大,7,0,
16/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
16/02/2020,18:00,斯里蘭卡,1,0,
16/02/2020,18:00,柬埔寨,1,0,
16/02/2020,18:00,阿聯酋,8,0,
16/02/2020,18:00,芬蘭,1,0,
16/02/2020,18:00,菲律賓,3,1,
16/02/2020,18:00,印度,3,0,
16/02/2020,18:00,意大利,3,0,
16/02/2020,18:00,英國,9,0,
16/02/2020,18:00,俄羅斯,2,0,
16/02/2020,18:00,瑞典,1,0,
16/02/2020,18:00,西班牙,2,0,
16/02/2020,18:00,比利時,1,0,
16/02/2020,18:00,埃及,1,0,
17/02/2020,9:00,香港特別行政區,57,1,
17/02/2020,9:00,澳門特別行政區,10,0,
17/02/2020,9:00,台灣,20,1,
17/02/2020,9:00,日本,43,1,不包括9宗沒有症狀的個案;有355宗確診個案為遊輪乘客
17/02/2020,9:00,韓國,29,0,
17/02/2020,9:00,泰國,34,0,
17/02/2020,9:00,新加坡,75,0,
17/02/2020,9:00,越南,16,0,
17/02/2020,9:00,尼泊爾,1,0,
17/02/2020,9:00,馬來西亞,22,0,
17/02/2020,9:00,美國,15,0,
17/02/2020,9:00,澳洲,15,0,
17/02/2020,9:00,法國,12,1,
17/02/2020,9:00,加拿大,7,0,
17/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
17/02/2020,9:00,斯里蘭卡,1,0,
17/02/2020,9:00,柬埔寨,1,0,
17/02/2020,9:00,阿聯酋,8,0,
17/02/2020,9:00,芬蘭,1,0,
17/02/2020,9:00,菲律賓,3,1,
17/02/2020,9:00,印度,3,0,
17/02/2020,9:00,意大利,3,0,
17/02/2020,9:00,英國,9,0,
17/02/2020,9:00,俄羅斯,2,0,
17/02/2020,9:00,瑞典,1,0,
17/02/2020,9:00,西班牙,2,0,
17/02/2020,9:00,比利時,1,0,
17/02/2020,9:00,埃及,1,0,
17/02/2020,18:00,香港特別行政區,60,1,
17/02/2020,18:00,澳門特別行政區,10,0,
17/02/2020,18:00,台灣,20,1,
17/02/2020,18:00,日本,53,1,有454宗確診個案為遊輪乘客
17/02/2020,18:00,韓國,30,0,
17/02/2020,18:00,泰國,35,0,
17/02/2020,18:00,新加坡,75,0,
17/02/2020,18:00,越南,16,0,
17/02/2020,18:00,尼泊爾,1,0,
17/02/2020,18:00,馬來西亞,22,0,
17/02/2020,18:00,美國,15,0,
17/02/2020,18:00,澳洲,15,0,
17/02/2020,18:00,法國,12,1,
17/02/2020,18:00,加拿大,7,0,
17/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
17/02/2020,18:00,斯里蘭卡,1,0,
17/02/2020,18:00,柬埔寨,1,0,
17/02/2020,18:00,阿聯酋,9,0,
17/02/2020,18:00,芬蘭,1,0,
17/02/2020,18:00,菲律賓,3,1,
17/02/2020,18:00,印度,3,0,
17/02/2020,18:00,意大利,3,0,
17/02/2020,18:00,英國,9,0,
17/02/2020,18:00,俄羅斯,2,0,
17/02/2020,18:00,瑞典,1,0,
17/02/2020,18:00,西班牙,2,0,
17/02/2020,18:00,比利時,1,0,
17/02/2020,18:00,埃及,1,0,
18/02/2020,9:00,香港特別行政區,60,1,
18/02/2020,9:00,澳門特別行政區,10,0,
18/02/2020,9:00,台灣,22,1,
18/02/2020,9:00,日本,59,1,有454宗確診個案為遊輪乘客
18/02/2020,9:00,韓國,30,0,
18/02/2020,9:00,泰國,35,0,
18/02/2020,9:00,新加坡,77,0,
18/02/2020,9:00,越南,16,0,
18/02/2020,9:00,尼泊爾,1,0,
18/02/2020,9:00,馬來西亞,22,0,
18/02/2020,9:00,美國,15,0,
18/02/2020,9:00,澳洲,15,0,
18/02/2020,9:00,法國,12,1,
18/02/2020,9:00,加拿大,8,0,
18/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
18/02/2020,9:00,斯里蘭卡,1,0,
18/02/2020,9:00,柬埔寨,1,0,
18/02/2020,9:00,阿聯酋,9,0,
18/02/2020,9:00,芬蘭,1,0,
18/02/2020,9:00,菲律賓,3,1,
18/02/2020,9:00,印度,3,0,
18/02/2020,9:00,意大利,3,0,
18/02/2020,9:00,英國,9,0,
18/02/2020,9:00,俄羅斯,2,0,
18/02/2020,9:00,瑞典,1,0,
18/02/2020,9:00,西班牙,2,0,
18/02/2020,9:00,比利時,1,0,
18/02/2020,9:00,埃及,1,0,
18/02/2020,18:00,香港特別行政區,61,1,
18/02/2020,18:00,澳門特別行政區,10,0,
18/02/2020,18:00,台灣,22,1,
18/02/2020,18:00,日本,59,1,有454宗確診個案為遊輪乘客
18/02/2020,18:00,韓國,31,0,
18/02/2020,18:00,泰國,35,0,
18/02/2020,18:00,新加坡,77,0,
18/02/2020,18:00,越南,16,0,
18/02/2020,18:00,尼泊爾,1,0,
18/02/2020,18:00,馬來西亞,22,0,
18/02/2020,18:00,美國,15,0,
18/02/2020,18:00,澳洲,15,0,
18/02/2020,18:00,法國,12,1,
18/02/2020,18:00,加拿大,8,0,
18/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
18/02/2020,18:00,斯里蘭卡,1,0,
18/02/2020,18:00,柬埔寨,1,0,
18/02/2020,18:00,阿聯酋,9,0,
18/02/2020,18:00,芬蘭,1,0,
18/02/2020,18:00,菲律賓,3,1,
18/02/2020,18:00,印度,3,0,
18/02/2020,18:00,意大利,3,0,
18/02/2020,18:00,英國,9,0,
18/02/2020,18:00,俄羅斯,2,0,
18/02/2020,18:00,瑞典,1,0,
18/02/2020,18:00,西班牙,2,0,
18/02/2020,18:00,比利時,1,0,
18/02/2020,18:00,埃及,1,0,
19/02/2020,9:00,香港特別行政區,62,1,
19/02/2020,9:00,澳門特別行政區,10,0,
19/02/2020,9:00,台灣,22,1,
19/02/2020,9:00,日本,65,1,有542宗確診個案為遊輪乘客
19/02/2020,9:00,韓國,31,0,
19/02/2020,9:00,泰國,35,0,
19/02/2020,9:00,新加坡,81,0,
19/02/2020,9:00,越南,16,0,
19/02/2020,9:00,尼泊爾,1,0,
19/02/2020,9:00,馬來西亞,22,0,
19/02/2020,9:00,美國,15,0,
19/02/2020,9:00,澳洲,15,0,
19/02/2020,9:00,法國,12,1,
19/02/2020,9:00,加拿大,8,0,
19/02/2020,9:00,德國,14,0,不包括2宗沒有症狀的個案
19/02/2020,9:00,斯里蘭卡,1,0,
19/02/2020,9:00,柬埔寨,1,0,
19/02/2020,9:00,阿聯酋,9,0,
19/02/2020,9:00,芬蘭,1,0,
19/02/2020,9:00,菲律賓,3,1,
19/02/2020,9:00,印度,3,0,
19/02/2020,9:00,意大利,3,0,
19/02/2020,9:00,英國,9,0,
19/02/2020,9:00,俄羅斯,2,0,
19/02/2020,9:00,瑞典,1,0,
19/02/2020,9:00,西班牙,2,0,
19/02/2020,9:00,比利時,1,0,
19/02/2020,9:00,埃及,1,0,
19/02/2020,18:00,香港特別行政區,63,2,
19/02/2020,18:00,澳門特別行政區,10,0,
19/02/2020,18:00,台灣,23,1,
19/02/2020,18:00,日本,65,1,有542宗確診個案為遊輪乘客
19/02/2020,18:00,韓國,51,0,
19/02/2020,18:00,泰國,35,0,
19/02/2020,18:00,新加坡,81,0,
19/02/2020,18:00,越南,16,0,
19/02/2020,18:00,尼泊爾,1,0,
19/02/2020,18:00,馬來西亞,22,0,
19/02/2020,18:00,美國,15,0,
19/02/2020,18:00,澳洲,15,0,
19/02/2020,18:00,法國,12,1,
19/02/2020,18:00,加拿大,8,0,
19/02/2020,18:00,德國,14,0,不包括2宗沒有症狀的個案
19/02/2020,18:00,斯里蘭卡,1,0,
19/02/2020,18:00,柬埔寨,1,0,
19/02/2020,18:00,阿聯酋,9,0,
19/02/2020,18:00,芬蘭,1,0,
19/02/2020,18:00,菲律賓,3,1,
19/02/2020,18:00,印度,3,0,
19/02/2020,18:00,意大利,3,0,
19/02/2020,18:00,英國,9,0,
19/02/2020,18:00,俄羅斯,2,0,
19/02/2020,18:00,瑞典,1,0,
19/02/2020,18:00,西班牙,2,0,
19/02/2020,18:00,比利時,1,0,
19/02/2020,18:00,埃及,1,0,
20/02/2020,9:00,香港特別行政區,65,2,
20/02/2020,9:00,澳門特別行政區,10,0,
20/02/2020,9:00,台灣,24,1,
20/02/2020,9:00,日本,70,1,不包括14宗沒有症狀的個案;有621宗確診個案為遊輪乘客
